
2019 04 18 10:55:23 GroundStation_Test.py   line:76  INFO  fangdasuoxiaoMap1_2 function start
2019 04 18 11:01:05 GroundStation_Test.py   line:499  INFO  advanceOrbitMode5_71 function start

2019 04 18 11:01:05 GroundStation_Test.py   line:359  INFO  OrbitMode0_3 function start

2019 04 18 11:01:05 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:01:12 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:01:21 GroundStation_Test.py   line:386  INFO  OrbitMode0_3 function ends

2019 04 18 11:01:33 GroundStation_Test.py   line:518  INFO  advanceOrbitMode5_71 function ends

2019 04 18 11:01:35 GroundStation_Test.py   line:523  INFO  advanceOrbitMode5_72 function start

2019 04 18 11:01:35 GroundStation_Test.py   line:359  INFO  OrbitMode0_3 function start

2019 04 18 11:01:35 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:01:42 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:01:51 GroundStation_Test.py   line:386  INFO  OrbitMode0_3 function ends

2019 04 18 11:02:04 GroundStation_Test.py   line:542  INFO  advanceOrbitMode5_72 function ends

2019 04 18 11:02:06 GroundStation_Test.py   line:548  INFO  advanceOrbitMode5_8 function start

2019 04 18 11:02:06 GroundStation_Test.py   line:359  INFO  OrbitMode0_3 function start

2019 04 18 11:02:06 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:02:13 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:02:22 GroundStation_Test.py   line:386  INFO  OrbitMode0_3 function ends

2019 04 18 11:02:42 GroundStation_Test.py   line:580  INFO  advanceOrbitMode5_8 function ends

2019 04 18 11:02:44 GroundStation_Test.py   line:585  INFO  runDTMode7_5 function start

2019 04 18 11:02:44 GroundStation_Test.py   line:306  INFO  DynamicTrackMode0_1 function start

2019 04 18 11:02:44 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:02:51 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:02:58 GroundStation_Test.py   line:327  INFO  DynamicTrackMode0_1 function ends

2019 04 18 11:03:21 GroundStation_Test.py   line:630  INFO  runDTMode7_5 function ends

2019 04 18 11:03:24 GroundStation_Test.py   line:635  INFO  runDTMode7_4 function start

2019 04 18 11:03:24 GroundStation_Test.py   line:306  INFO  DynamicTrackMode0_1 function start

2019 04 18 11:03:24 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:03:48 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:03:57 GroundStation_Test.py   line:327  INFO  DynamicTrackMode0_1 function ends

2019 04 18 11:03:58 GroundStation_Test.py   line:644  INFO  runDTMode7_4 function ends

2019 04 18 11:04:01 GroundStation_Test.py   line:649  INFO  intoVR8_2 function start

2019 04 18 11:04:01 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:04:25 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:04:27 GroundStation_Test.py   line:663  INFO  intoVR8_2 function ends

2019 04 18 11:04:29 GroundStation_Test.py   line:668  INFO  exitVR8_3 function start

2019 04 18 11:04:29 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:05:08 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:05:13 GroundStation_Test.py   line:688  INFO  exitVR8_3 function ends

2019 04 18 11:05:15 GroundStation_Test.py   line:693  INFO  setVR10_1 function start

2019 04 18 11:05:15 GroundStation_Test.py   line:649  INFO  intoVR8_2 function start

2019 04 18 11:05:15 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:05:22 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:05:24 GroundStation_Test.py   line:663  INFO  intoVR8_2 function ends

2019 04 18 11:05:45 GroundStation_Test.py   line:723  INFO  setVR10_1 function ends

2019 04 18 11:05:47 GroundStation_Test.py   line:728  INFO  gimbalVR10_3 function start

2019 04 18 11:05:47 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:05:54 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:06:04 GroundStation_Test.py   line:760  INFO  gimbalVR10_3 function ends

2019 04 18 11:06:06 GroundStation_Test.py   line:765  INFO  showparameter10_4 function start

2019 04 18 11:06:06 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:06:45 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:06:58 GroundStation_Test.py   line:815  INFO  showparameter10_4 function ends

2019 04 18 11:07:00 GroundStation_Test.py   line:820  INFO  simpleWaypointMode14_3 function start

2019 04 18 11:07:00 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:07:00 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:07:39 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:07:54 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:07:56 GroundStation_Test.py   line:835  INFO  simpleWaypointMode14_3 function ends

2019 04 18 11:07:58 GroundStation_Test.py   line:840  INFO  advanceWaypointMode14_6 function start

2019 04 18 11:07:58 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:07:58 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:08:05 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:08:19 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:08:32 GroundStation_Test.py   line:867  INFO  advanceWaypointMode14_6 function ends

2019 04 18 11:08:34 GroundStation_Test.py   line:889  INFO  advanceWaypointMode14_7 function start

2019 04 18 11:08:34 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:08:34 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:08:41 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:08:56 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:09:10 GroundStation_Test.py   line:915  INFO  advanceWaypointMode14_7 function ends

2019 04 18 11:09:12 GroundStation_Test.py   line:920  INFO  advanceWaypointMode14_101 function start

2019 04 18 11:09:12 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:09:12 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:09:19 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:09:34 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:09:51 GroundStation_Test.py   line:951  INFO  advanceWaypointMode14_101 function ends

2019 04 18 11:09:53 GroundStation_Test.py   line:956  INFO  advanceWaypointMode14_102 function start

2019 04 18 11:09:53 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:09:53 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:10:00 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:10:14 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:10:34 GroundStation_Test.py   line:988  INFO  advanceWaypointMode14_102 function ends

2019 04 18 11:10:36 GroundStation_Test.py   line:993  INFO  advanceWaypointMode14_103 function start

2019 04 18 11:10:36 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:10:36 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:10:43 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:10:57 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:11:17 GroundStation_Test.py   line:1025  INFO  advanceWaypointMode14_103 function ends

2019 04 18 11:11:19 GroundStation_Test.py   line:1030  INFO  WayponitMode14_11_1 function start

2019 04 18 11:11:19 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:11:19 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:11:26 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:11:40 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:11:59 GroundStation_Test.py   line:1050  INFO  WayponitMode14_11_1 function ends

2019 04 18 11:12:01 GroundStation_Test.py   line:1055  INFO  WayponitMode14_11_2 function start

2019 04 18 11:12:01 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:12:01 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:12:08 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:12:22 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:12:44 GroundStation_Test.py   line:1076  INFO  WayponitMode14_11_2 function ends

2019 04 18 11:12:46 GroundStation_Test.py   line:1081  INFO  WayponitMode14_11_3 function start

2019 04 18 11:12:46 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:12:46 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:12:53 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:13:07 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:13:23 uiautomator2_cam_shots_filter.py   line:117  ERROR  catchError error caught
Traceback (most recent call last):
  File "C:\Autel_2019_01_07\Cam\nexus5x\GroundStation_Test.py", line 1091, in WayponitMode14_11_3
    d(resourceId="com.autel.explorer:id/common_save").long_click()
  File "C:\Users\R19001\AppData\Local\Programs\Python\Python36\lib\site-packages\uiautomator2\session.py", line 810, in long_click
    self.must_wait(timeout=timeout)
  File "C:\Users\R19001\AppData\Local\Programs\Python\Python36\lib\site-packages\uiautomator2\session.py", line 930, in must_wait
    raise UiObjectNotFoundError({'code': -32002, 'method': 'wait'})
uiautomator2.exceptions.UiObjectNotFoundError: -32002 Client error: <> data: , method: None

2019 04 18 11:13:23 GroundStation_Test.py   line:1106  INFO  WayponitMode14_11_3 function ends

2019 04 18 11:13:25 GroundStation_Test.py   line:1146  INFO  WayponitMode14_13_2 function start

2019 04 18 11:13:25 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:13:25 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:13:49 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:14:00 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:23:38 GroundStation_Test.py   line:1146  INFO  WayponitMode14_13_2 function start

2019 04 18 11:23:38 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:23:38 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:24:03 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:24:14 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:27:03 GroundStation_Test.py   line:1146  INFO  WayponitMode14_13_2 function start

2019 04 18 11:27:03 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:27:03 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:27:11 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:27:25 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:27:40 GroundStation_Test.py   line:1168  INFO  WayponitMode14_13_2 function ends

2019 04 18 11:27:42 GroundStation_Test.py   line:1276  INFO  intoViewpoint16_1 function start

2019 04 18 11:27:42 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:27:42 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:27:49 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:27:57 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:27:57 GroundStation_Test.py   line:1279  INFO  intoViewpoint16_1 function ends

2019 04 18 11:27:59 GroundStation_Test.py   line:1284  INFO  choiceViewpoint16_2 function start

2019 04 18 11:28:06 uiautomator2_cam_shots_filter.py   line:1278  INFO  GimbalAngle function start

2019 04 18 11:28:15 uiautomator2_cam_shots_filter.py   line:1297  INFO  GimbalAngle function ends

2019 04 18 11:28:15 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:28:15 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:28:21 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:28:29 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:28:35 GroundStation_Test.py   line:1313  INFO  choiceViewpoint16_2 function ends

2019 04 18 11:28:37 GroundStation_Test.py   line:1318  INFO  choiceViewpoint16_2_2 function start

2019 04 18 11:28:37 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:28:37 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:29:02 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:29:11 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:29:15 GroundStation_Test.py   line:1330  INFO  choiceViewpoint16_2_2 function ends

2019 04 18 11:29:17 GroundStation_Test.py   line:1335  INFO  runViewpoint16_3 function start

2019 04 18 11:29:29 uiautomator2_cam_shots_filter.py   line:1278  INFO  GimbalAngle function start

2019 04 18 11:29:35 uiautomator2_cam_shots_filter.py   line:1297  INFO  GimbalAngle function ends

2019 04 18 11:29:35 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:29:35 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:29:41 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:29:49 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:29:55 GroundStation_Test.py   line:1356  INFO  runViewpoint16_3 function ends

2019 04 18 11:29:57 GroundStation_Test.py   line:1146  INFO  WayponitMode14_13_2 function start

2019 04 18 11:29:57 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:29:57 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:30:20 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:30:35 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:30:50 GroundStation_Test.py   line:1168  INFO  WayponitMode14_13_2 function ends

2019 04 18 11:30:52 GroundStation_Test.py   line:1276  INFO  intoViewpoint16_1 function start

2019 04 18 11:30:52 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:30:52 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:30:59 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:31:07 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:31:07 GroundStation_Test.py   line:1279  INFO  intoViewpoint16_1 function ends

2019 04 18 11:31:09 GroundStation_Test.py   line:1284  INFO  choiceViewpoint16_2 function start

2019 04 18 11:31:16 uiautomator2_cam_shots_filter.py   line:1278  INFO  GimbalAngle function start

2019 04 18 11:31:22 uiautomator2_cam_shots_filter.py   line:1297  INFO  GimbalAngle function ends

2019 04 18 11:31:22 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:31:22 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:31:28 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:31:35 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:31:41 GroundStation_Test.py   line:1313  INFO  choiceViewpoint16_2 function ends

2019 04 18 11:31:43 GroundStation_Test.py   line:1318  INFO  choiceViewpoint16_2_2 function start

2019 04 18 11:31:43 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:31:43 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:32:07 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:32:15 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:32:18 GroundStation_Test.py   line:1330  INFO  choiceViewpoint16_2_2 function ends

2019 04 18 11:32:20 GroundStation_Test.py   line:1335  INFO  runViewpoint16_3 function start

2019 04 18 11:32:33 uiautomator2_cam_shots_filter.py   line:1278  INFO  GimbalAngle function start

2019 04 18 11:32:39 uiautomator2_cam_shots_filter.py   line:1297  INFO  GimbalAngle function ends

2019 04 18 11:32:39 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:32:39 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:32:46 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:32:53 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:32:59 GroundStation_Test.py   line:1356  INFO  runViewpoint16_3 function ends

2019 04 18 11:33:01 GroundStation_Test.py   line:1146  INFO  WayponitMode14_13_2 function start

2019 04 18 11:33:01 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:33:01 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:33:26 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:33:40 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:33:55 GroundStation_Test.py   line:1168  INFO  WayponitMode14_13_2 function ends

2019 04 18 11:33:57 GroundStation_Test.py   line:1276  INFO  intoViewpoint16_1 function start

2019 04 18 11:33:57 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:33:57 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:34:04 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:34:12 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:34:12 GroundStation_Test.py   line:1279  INFO  intoViewpoint16_1 function ends

2019 04 18 11:34:14 GroundStation_Test.py   line:1284  INFO  choiceViewpoint16_2 function start

2019 04 18 11:34:22 uiautomator2_cam_shots_filter.py   line:1278  INFO  GimbalAngle function start

2019 04 18 11:34:27 uiautomator2_cam_shots_filter.py   line:1297  INFO  GimbalAngle function ends

2019 04 18 11:34:27 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:34:27 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:34:33 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:34:41 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:34:47 GroundStation_Test.py   line:1313  INFO  choiceViewpoint16_2 function ends

2019 04 18 11:34:49 GroundStation_Test.py   line:1318  INFO  choiceViewpoint16_2_2 function start

2019 04 18 11:34:49 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:34:49 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:35:13 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:35:21 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:35:25 GroundStation_Test.py   line:1330  INFO  choiceViewpoint16_2_2 function ends

2019 04 18 11:35:27 GroundStation_Test.py   line:1335  INFO  runViewpoint16_3 function start

2019 04 18 11:35:39 uiautomator2_cam_shots_filter.py   line:1278  INFO  GimbalAngle function start

2019 04 18 11:35:45 uiautomator2_cam_shots_filter.py   line:1297  INFO  GimbalAngle function ends

2019 04 18 11:35:45 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:35:45 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:35:51 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:35:59 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:36:05 GroundStation_Test.py   line:1356  INFO  runViewpoint16_3 function ends

2019 04 18 11:36:07 GroundStation_Test.py   line:1146  INFO  WayponitMode14_13_2 function start

2019 04 18 11:36:07 GroundStation_Test.py   line:391  INFO  WaypointMode0_4 function start

2019 04 18 11:36:07 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:36:30 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:36:44 GroundStation_Test.py   line:420  INFO  WaypointMode0_4 function ends

2019 04 18 11:36:59 GroundStation_Test.py   line:1168  INFO  WayponitMode14_13_2 function ends

2019 04 18 11:37:01 GroundStation_Test.py   line:1276  INFO  intoViewpoint16_1 function start

2019 04 18 11:37:01 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:37:01 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:37:08 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:37:16 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:37:16 GroundStation_Test.py   line:1279  INFO  intoViewpoint16_1 function ends

2019 04 18 11:37:18 GroundStation_Test.py   line:1284  INFO  choiceViewpoint16_2 function start

2019 04 18 11:37:26 uiautomator2_cam_shots_filter.py   line:1278  INFO  GimbalAngle function start

2019 04 18 11:37:31 uiautomator2_cam_shots_filter.py   line:1297  INFO  GimbalAngle function ends

2019 04 18 11:37:31 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:37:31 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:37:37 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:37:45 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:37:51 GroundStation_Test.py   line:1313  INFO  choiceViewpoint16_2 function ends

2019 04 18 11:37:53 GroundStation_Test.py   line:1318  INFO  choiceViewpoint16_2_2 function start

2019 04 18 11:37:53 GroundStation_Test.py   line:332  INFO  ViewpointMode0_2 function start

2019 04 18 11:37:53 GroundStation_Test.py   line:238  INFO  flyMode4_1 function start

2019 04 18 11:38:16 GroundStation_Test.py   line:301  INFO  flyMode4_1 function ends

2019 04 18 11:38:24 GroundStation_Test.py   line:354  INFO  ViewpointMode0_2 function ends

2019 04 18 11:38:28 GroundStation_Test.py   line:1330  INFO  choiceViewpoint16_2_2 function ends

